RA,DEC
38.990456,30.721458
232.785,51.803493
274.29272,47.336967
134.44266,37.361965
4.1595306,-1.5037438
189.67664,60.661793
21.547197,5.121121
141.65924,39.344143
273.12637,39.1462
134.45169,40.329876
259.79306,56.477585
16.735981,3.8235817
232.83182,43.28151
16.740026,6.97449
282.21576,76.09063
268.56564,41.78813
3.2939389,39.954163
170.55074,40.249725
16.74976,4.5756893
240.01234,44.13619
16.751472,6.3375874
232.8648,45.870102
16.757385,6.3358145
134.51459,30.96751
134.52145,31.42849
171.31406,78.74315
248.73993,23.557709
220.97539,43.278584
16.78592,3.9662256
338.12378,33.463905
274.9492,39.378433
334.59317,33.07042
274.35724,39.325005
171.33551,79.41669
21.58587,1.3917905
248.45058,61.082077
261.37576,40.231903
221.25607,43.488464
282.31772,79.19279
338.16083,29.085365
134.58041,35.91352
274.37955,47.666767
134.58228,38.661823
144.6641,31.554792
134.58604,36.34232
274.3864,46.44909
338.17465,27.306095
240.08687,55.547985
1.5492424,5.41257
106.324524,41.722378
2.8083403,39.877224
16.927153,3.3091567
273.2453,30.988535
198.7723,55.465637
282.35147,79.32579
134.62071,31.977337
282.35208,79.32616
198.79622,55.370377
18.579163,2.696492
4.2005777,-0.68664813
21.589884,6.5395503
226.68692,64.02434
248.4641,72.9501
21.55616,5.8643465
117.192535,40.69999
16.957764,6.095588
338.21323,30.409342
232.93643,46.4158
16.964905,2.3792448
282.37543,77.98239
262.82745,31.85187
262.83344,31.880257
1.5663886,5.413839
213.95407,78.72553
239.7595,42.40164
21.558569,1.72235
330.62677,19.04112
17.007414,7.4932594
134.70107,34.043007
232.97542,42.726486
282.41306,70.17529
4.209237,-2.3224428
274.44495,55.89698
17.095955,3.920536
144.79774,31.800215
134.72476,30.059383
233.00806,45.072163
338.27814,31.872293
17.13343,2.2607734
274.46637,41.213615
260.21857,31.007757
330.81033,19.331171
330.51233,22.4562
17.15695,6.10532
17.163439,3.6248422
134.7744,33.321377
273.35562,38.648552
240.23781,46.4732
134.77444,33.321037
134.77763,30.525145
240.5195,50.574177
233.0374,55.745464
148.88976,66.807465
179.9471,55.175095
139.0936,38.462456
233.04135,50.448177
282.46838,78.00774
17.221682,1.7105912
338.31784,29.595263
17.245901,7.1962905
17.249138,5.9221416
171.44662,79.283104
214.14749,76.897156
21.619328,5.9871693
330.81485,10.41662
338.32642,31.671926
260.4121,42.093613
134.84671,37.191853
233.07935,54.958385
233.08247,47.09637
17.29856,7.5233536
274.5302,41.66249
15.284784,36.662525
338.3424,32.912594
275.23898,40.18857
202.46979,56.659946
183.91614,42.489357
351.47623,33.656765
132.29355,37.80573
134.88338,33.07996
281.8819,65.83373
17.352013,3.613623
132.30792,37.928246
134.89996,33.86443
18.920841,2.6456285
134.90495,32.741295
123.52297,41.159447
171.47606,67.969696
21.619822,4.4259596
193.90358,21.740429
233.12558,48.793888
275.30176,39.21062
338.37134,26.672436
134.94917,38.961708
134.95366,40.4078
338.37305,33.380318
25.86906,28.512524
260.91757,72.78514
273.4972,30.702633
233.1705,53.622623
282.5663,75.74366
17.495184,3.8525393
134.99828,32.803974
233.19086,43.620308
4.404294,-2.7271147
119.47075,31.011198
282.59268,65.473236
17.510458,6.474214
338.40054,32.625233
145.16023,32.101692
17.514639,5.718289
233.21384,45.438248
274.6402,42.57967
334.8339,30.302479
17.531769,2.5964463
260.7488,56.47165
284.1175,49.632935
125.81709,62.98414
141.29448,32.271667
164.36093,59.90801
189.95558,62.697887
193.92877,22.662724
183.9339,45.566143
282.62143,71.51528
344.85873,24.78573
17.580233,6.3737288
17.59266,1.8144425
189.98369,61.804646
183.9339,46.01374
1.610868,4.652101
193.1206,22.364279
17.659882,6.968808
17.686838,1.7545974
345.12985,25.027176
17.699856,1.5935706
135.21912,36.21499
233.32373,48.617905
135.22748,31.284443
277.46094,46.894512
274.7156,44.687935
19.278925,7.70101
148.99654,68.36565
202.52843,60.370796
212.22827,38.11178
17.74103,5.3839626
233.33989,54.967278
36.887043,36.797287
345.36826,23.279652
273.6751,30.22724
260.93512,56.392704
260.94205,56.204227
233.37137,43.51219
171.67038,68.41886
212.23773,35.39827
0.3764698,0.3274633
330.61035,15.529553
17.809225,6.081687
274.74738,41.309586
240.59503,46.87378
334.9427,32.61713
233.38638,48.608833
135.2946,32.553432
273.73193,30.805447
282.76447,70.51738
171.52051,40.67676
164.41125,57.376125
210.80406,32.684883
249.0219,76.66193
240.61047,57.087334
17.858555,5.7426124
273.7473,40.07234
132.66196,31.979872
129.04814,71.91158
273.7636,38.90739
275.5237,38.97059
171.52135,40.676327
260.25488,33.740765
17.914406,3.3844492
31.992336,32.376606
240.64424,43.725594
275.5622,29.99343
141.34341,31.890947
193.20474,28.143536
16.244265,41.115925
233.46632,48.571026
18.02286,2.3961306
135.37245,36.547707
32.47884,31.933815
274.84512,43.762703
35.884052,35.699673
263.543,41.409107
135.41489,35.850895
263.55862,41.339664
191.76727,57.320187
338.6385,29.31291
36.102737,35.789883
273.83707,40.26837
249.1569,73.410614
338.64774,27.327057
275.62497,37.504887
18.191399,1.32396
233.53546,46.435085
268.6951,77.064995
233.53613,57.08404
38.8258,7.6329155
18.192112,6.2733355
273.86377,40.715984
240.81667,43.904114
136.51518,34.28537
18.200516,1.740599
233.54042,51.888416
223.09167,54.84729
261.63568,39.849987
106.13483,20.458185
132.8295,37.79241
135.49321,34.28569
273.87668,38.595947
351.6436,34.08402
18.232952,4.968609
19.736477,7.072427
233.562,48.296715
183.45016,47.584923
135.5358,38.521046
38.92057,7.682175
273.91443,40.63017
135.56847,32.743183
335.1246,32.58409
141.85428,40.50137
25.942808,28.736744
233.59656,50.241863
274.9244,43.99616
132.89821,34.94371
18.340878,2.572776
233.60243,45.524014
18.358135,7.104284
274.9324,44.0192
224.85318,54.785477
1.6708323,4.4972157
171.76436,40.0265
330.53052,23.121367
135.60732,30.953787
18.371923,4.8009872
18.376081,3.1286027
343.91577,31.878288
135.61711,31.09619
273.94894,30.261303
274.9445,41.031357
338.76636,34.16606
270.12372,37.581627
125.958305,72.61196
193.29955,27.468208
220.98825,42.798615
239.1881,78.94262
259.2472,40.313725
26.036901,28.982634
135.63731,30.027233
274.96252,44.71773
18.436522,7.0126557
283.08102,74.68797
18.462317,6.644581
18.46701,3.9380755
338.8119,26.436045
21.710222,4.1744795
233.6775,48.373447
132.97786,30.001785
18.494473,2.9147468
273.99298,37.75402
233.682,49.303234
273.99835,37.75479
37.233788,31.411612
275.18134,78.40449
261.16495,72.378044
251.16734,40.323864
338.8374,29.273048
135.72156,32.265198
18.547785,1.3595256
3.4725397,32.31869
171.96744,40.390324
260.2765,33.400196
16.328772,40.632595
275.02512,40.77146
18.561647,2.3781593
335.26608,30.228567
338.8696,30.815376
135.76685,37.07229
241.1457,56.586884
135.78368,30.646858
183.49852,56.935993
123.733376,41.143143
18.632484,6.5206866
274.10034,36.779217
275.0557,42.837486
126.00979,64.69193
34.189034,44.444054
227.66093,76.74178
249.34567,76.92326
21.69414,4.3435206
34.183044,44.395767
283.24802,60.24275
335.31067,33.72573
135.82913,33.194717
338.9187,31.299633
135.8303,37.16725
275.06503,43.28174
283.25748,67.214134
37.756927,31.967508
135.83487,36.69631
135.83952,37.316727
274.13675,40.94998
135.85034,31.255417
344.528,31.826014
18.71533,6.125689
4.76116,-0.14860837
190.79373,61.43746
249.35008,75.89207
261.6924,56.432865
106.43496,42.14672
18.74112,4.410882
135.86241,38.991436
26.346626,6.954026
337.68655,11.207375
264.47162,41.740204
268.85645,42.078117
135.87398,33.2963
233.80975,44.690506
141.40857,38.923817
21.740942,6.176057
274.177,36.69574
339.01132,29.847868
18.845863,5.448647
133.23,39.27404
215.18614,78.78228
274.2194,30.242851
339.03076,32.702744
233.87018,55.612404
233.87114,50.178524
18.869492,6.975614
106.075775,22.035774
172.10617,78.51548
249.39615,72.901794
330.85605,13.584171
172.75464,36.924652
339.06088,29.505001
136.00409,34.256485
275.14417,47.7325
346.21494,23.085627
18.930996,4.7373395
275.14822,39.379578
264.74432,42.46227
339.08215,31.85937
3.498279,38.983513
172.17561,40.374252
0.2946887,36.15461
242.40866,79.01322
18.950012,3.6069129
338.1469,33.391834
191.8574,56.549957
18.97037,7.936044
133.34027,33.708824
120.991066,36.137787
149.23515,68.28645
194.18428,22.758142
339.1281,31.796331
136.08218,29.950443
233.95479,43.06693
339.13806,32.340397
1.7162143,4.0105605
19.054937,2.604007
274.39337,39.069073
283.5429,72.7971
335.4935,31.124424
183.55153,42.56773
211.06264,38.40641
19.067633,5.245927
136.1221,30.250973
136.143,36.784664
274.4098,37.229874
136.16063,36.060642
19.116991,4.4327064
149.25317,69.26011
172.23668,29.828083
172.22786,79.18168
330.55975,24.6169
349.52502,30.680357
283.57642,68.22636
105.59349,40.295155
283.5914,72.890434
136.20946,32.22583
271.53036,37.727898
19.156807,6.2642064
133.49136,36.36534
339.22366,33.756462
191.07544,60.39669
202.70384,55.853165
338.62845,33.854282
274.45483,30.317165
275.3007,44.94811
138.83746,23.358032
138.86024,22.841225
106.088005,38.620335
126.14956,64.56018
234.99973,20.89537
153.4688,68.26023
275.3084,55.537163
274.4964,31.139193
234.08333,50.74448
136.28712,39.80208
274.5318,29.990074
172.27397,67.6881
275.33438,44.982944
338.81146,33.687862
19.34744,7.3995337
133.58354,34.5711
200.58537,55.540203
276.13403,36.97298
346.5944,23.44195
136.31532,34.561924
249.5289,68.6399
142.07452,51.119446
25.31999,28.587616
274.5718,40.260357
136.34142,31.079975
339.30606,34.38433
283.69208,65.11557
331.93817,20.09389
136.3721,32.89385
274.59506,39.68496
275.3666,46.523033
278.15112,44.49863
4.970307,-1.8629543
249.1623,23.138456
249.53549,76.732254
234.13416,47.42509
19.461246,5.7921796
234.14304,54.480625
241.52641,52.32044
21.8105,2.4291084
330.88025,9.897291
330.56903,27.237469
0.3072897,37.34273
180.06905,56.703785
256.62396,75.9888
199.3092,57.23809
241.6272,40.761395
19.48058,5.621401
258.87018,38.365726
283.7482,77.966
339.00983,33.552254
234.15111,43.139023
335.6655,33.777016
339.37967,33.595093
123.92434,41.697872
349.5551,33.64655
283.7632,72.151306
339.3918,31.231083
339.06393,33.73077
19.535347,5.786503
136.52322,33.108425
234.17822,51.236794
335.69357,30.578018
38.898926,35.78206
106.35415,40.499756
339.4127,29.568048
283.7829,65.8283
172.32603,40.43349
164.8744,57.192207
227.86891,63.678593
136.55704,31.279564
136.57225,35.384678
227.28487,56.870102
136.57512,39.46016
133.74586,34.45748
106.51008,40.820263
3.6064496,32.627384
215.97705,76.274284
339.45923,33.472637
227.85461,56.765987
227.96648,55.891926
19.649832,1.3439277
5.0115657,-2.628333
34.515587,44.480785
136.64722,31.058588
339.49908,29.700708
339.2319,32.914585
283.88168,72.70973
268.98508,66.71203
221.80779,49.95787
211.1941,33.731396
106.47284,66.002846
127.91323,63.09298
335.8128,29.49869
226.47783,44.541264
275.51172,40.716747
164.93773,58.34349
191.7186,61.65883
228.02072,75.960846
249.20647,24.020517
179.30078,79.06276
206.25937,40.592327
19.800549,5.859691
136.75783,31.010143
136.79422,34.438988
275.53683,41.88756
283.96634,67.90832
164.98691,56.60694
26.801517,33.255356
339.63123,33.002293
141.50883,37.78828
183.68114,46.639786
213.60439,40.472042
136.83493,33.929222
335.87003,32.211636
278.3313,48.213245
234.37073,47.37093
270.2506,66.16292
276.3729,38.096504
234.37645,45.94981
335.8818,32.966457
1.8029587,3.3924441
202.8311,47.74901
330.5754,28.489761
339.7035,33.08868
335.88953,34.56132
146.8459,32.024437
339.7359,33.105125
276.5578,78.85651
284.04556,67.00758
1.8044116,1.6325225
165.02188,60.283886
235.16391,20.806557
198.09871,76.29964
136.9421,37.5979
19.99798,4.108241
234.41173,49.515648
20.034534,5.1855845
275.63568,43.005817
3.0822406,39.257782
106.483475,42.24693
234.42487,49.30245
130.8768,70.74196
20.0665,4.5647564
234.43538,50.158234
234.43663,48.7548
137.01163,31.989542
276.43143,36.046246
339.94107,32.781754
256.25446,40.17701
141.51814,33.10128
249.23286,23.469221
20.084963,1.7567087
137.03549,30.659016
134.0294,35.91311
123.01853,36.79591
20.129627,7.235178
339.99112,34.17275
1.8175879,7.614875
202.85971,57.53228
172.98,24.842325
123.22169,37.175156
20.145155,6.4137535
279.98465,35.003616
275.08093,36.822628
276.46167,34.64322
284.13593,68.53624
3.717045,32.254814
183.70764,45.780685
20.206272,4.647946
336.0066,34.53695
137.0985,37.99881
275.7282,44.764572
340.097,32.311005
120.86949,30.877493
120.87533,30.695211
147.14726,32.138535
336.02155,32.769737
120.95203,30.86027
137.12703,37.75932
121.043015,36.081345
172.65543,68.65077
261.94388,57.380238
18.640581,40.99126
108.361916,30.259201
340.1591,32.09442
284.1815,71.3633
340.16232,31.921152
275.1286,31.14304
272.11874,66.88337
284.1932,79.11345
137.16379,31.44097
330.4115,9.519314
336.0562,31.399435
124.05117,41.56698
261.44263,73.14709
206.3845,56.9707
282.58743,66.90996
275.15045,36.79887
275.76953,43.544895
284.23853,66.57335
280.12003,34.859142
134.19707,29.942776
339.9165,33.565407
137.26022,39.97342
134.21402,33.803123
1.8287061,2.7705278
137.26096,35.099
108.38635,30.835674
137.27971,33.921227
340.34436,31.875814
330.91806,16.627607
330.58557,31.458027
4.2531047,-2.3212113
283.2932,66.38217
106.1534,24.37421
147.34268,31.552057
234.59244,48.90427
234.87639,20.591057
137.37663,37.48709
134.31764,32.954876
137.38309,36.26429
134.32005,35.71871
283.44434,66.336525
137.3961,30.01979
134.33582,37.72153
137.40326,36.763866
278.5512,45.239567
124.12563,40.872395
106.529465,42.28682
138.79901,52.533882
223.07407,35.305923
238.86348,46.1182
341.11972,25.476286
234.60677,43.502735
234.61467,42.259563
234.61807,56.08415
137.44206,34.59894
275.86224,55.4825
283.6664,66.37838
211.281,32.9754
134.37466,31.691557
134.38814,38.285957
280.28052,35.137196
137.45978,40.62721
234.6514,43.11095
173.0475,30.040165
275.7593,45.021442
234.6595,48.493126
275.355,31.025904
192.06474,57.343784
234.68051,53.6241
278.6313,49.90089
275.93835,41.350616
134.43178,29.954464
5.267269,-2.0455773
183.76962,49.027954
192.02898,60.528732
284.2138,67.78639
39.167732,35.59219
193.76306,75.32832
192.07458,57.01273
137.6288,31.727392
115.93866,40.206623
340.71533,34.570713
275.97632,40.40924
280.40588,34.16839
137.66241,33.677383
275.43713,37.322914
193.76682,27.510176
128.40155,61.92309
349.5573,32.63021
134.49385,34.43744
278.67035,39.345078
116.11459,40.549915
147.61238,31.73313
280.4299,35.7719
234.7537,52.361553
260.38153,40.731934
261.49457,75.42073
3.1357386,39.89859
137.73697,32.10162
137.74223,36.92721
234.76395,55.592525
277.25632,46.46762
275.4725,38.57158
193.78845,22.196543
228.6861,76.97277
349.6947,31.761742
128.43106,72.42247
284.6572,79.61238
234.7912,48.687817
234.801,49.298508
275.50494,36.379505
116.62613,40.55531
35.02058,44.393658
221.17485,50.93439
275.51843,30.649054
276.05862,44.475883
0.047548324,-2.241776
178.77399,39.729256
18.872374,30.210594
236.05066,78.1539
138.28314,28.231407
137.83951,40.88962
137.84233,35.474453
284.73685,68.21658
1.849739,-0.46876264
330.95038,17.003357
234.86028,39.9469
234.86722,55.577133
134.67097,37.330975
341.02356,25.141926
285.34198,67.37231
280.60034,35.80087
336.41632,33.062206
193.80473,21.527838
262.10556,40.641506
181.20186,66.75356
137.87007,32.112434
276.81277,35.025658
137.87282,34.98637
284.7906,71.681564
147.80894,32.263664
137.88493,37.008358
342.84192,25.70398
352.25684,33.441822
137.9,30.372705
39.245617,36.473522
137.90047,35.938538
249.9361,73.12313
330.60788,25.62686
330.92957,14.521156
137.91237,36.933407
276.138,41.602123
275.61832,36.412342
284.8447,75.926506
1.8611951,4.888046
265.3976,77.42411
285.79376,66.29913
276.1668,46.799614
137.93613,22.263899
341.16638,33.481163
257.31296,77.95557
234.95284,43.97426
165.31607,57.811256
330.6143,34.436054
284.87375,76.65349
137.99654,33.67469
341.1883,32.81187
108.57953,30.832323
341.1949,25.231897
141.61685,31.540205
149.7582,68.13078
27.335644,33.657185
249.42905,23.836145
26.016445,27.715881
336.4993,28.959295
134.84087,31.0107
134.84674,31.817938
284.92496,76.5739
275.69656,39.363987
284.93008,60.41088
172.61879,24.937866
229.90729,77.36246
235.0162,51.13533
330.59467,29.037722
108.60469,30.628103
278.87732,42.180523
341.28983,26.203903
249.43088,23.550499
138.09483,40.98128
275.74298,40.53403
193.89209,22.010977
128.56384,72.7223
232.52922,42.325943
275.74698,36.580364
276.29547,43.28381
108.62435,31.120651
282.36996,61.54577
280.4629,46.69875
138.15326,27.459942
202.95334,55.364174
235.08691,56.32569
275.75406,38.795567
183.84076,48.907608
134.97261,33.00169
108.85261,70.94967
120.50516,40.722378
126.76575,65.230125
149.84312,68.711494
165.3835,57.849506
22.065388,5.4718065
141.64076,33.68713
116.77317,79.53972
235.12732,48.363617
278.9431,39.479877
235.13234,48.53234
341.4224,34.126392
138.20277,35.899857
154.2328,67.960526
278.95953,52.147903
280.5704,46.144657
276.35684,42.264206
1.9068706,3.9162955
193.22508,74.75691
282.21448,33.071564
330.92612,29.136305
235.14362,40.63676
133.93996,58.096615
275.81552,38.286343
238.80775,54.42729
275.822,38.87749
138.25613,30.63166
4.292205,33.037876
106.21931,20.760517
193.22711,69.28284
142.87825,40.21181
280.6289,47.206524
280.65198,46.273506
334.96558,13.13599
138.28491,34.55911
275.85358,29.986506
149.86478,78.51751
193.28928,70.09714
203.10817,47.203323
138.29028,28.017818
197.29916,75.31754
121.0738,40.127365
108.66922,30.044538
285.21848,66.02296
124.41684,41.3107
165.44447,60.329784
173.11346,76.694046
193.94182,38.438343
193.33244,74.9364
153.77585,67.42437
276.43378,40.10346
276.44113,43.67588
285.2687,59.94028
211.51366,35.451885
22.13743,4.13916
153.89871,79.024445
239.74194,53.42612
285.27368,77.47461
203.34386,55.805416
235.26604,53.689354
341.5889,25.666565
280.8084,47.05779
280.8192,47.492123
276.493,41.50247
203.1318,46.789547
230.32687,77.80537
330.9796,18.836824
184.30981,46.216263
283.95917,77.03593
280.82574,47.372948
285.33273,66.89052
108.687546,30.329924
138.43394,34.08655
341.6119,25.633066
275.91617,30.3871
336.7144,33.321545
135.24126,36.378414
341.6273,32.23452
142.1055,40.79814
221.22665,57.32259
349.79434,33.52788
141.66483,37.249393
330.9863,10.14104
256.16916,26.594316
280.9384,47.978348
281.1913,35.731564
138.52032,32.5044
235.34114,39.865086
235.34747,44.89063
280.95526,47.266903
235.34964,54.432934
193.96513,38.47392
211.54402,39.433468
22.161016,1.2630048
249.51178,23.080278
214.63274,39.787216
19.460453,6.23262
330.04626,24.123055
108.71217,30.236357
135.33272,36.73532
279.0905,45.255093
341.7151,33.276962
235.36386,55.034477
5.611036,0.006307934
193.51158,69.070816
203.15112,47.643528
154.06143,68.68111
108.719635,31.120972
285.56088,79.56861
138.578,22.636196
